author_type,district,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,street,total_meters,underground,year_of_construction
real_estate_agent,Заельцовский,15.0,15.0,13.0,42.5,19500000.0,3.0,Красный проспект,80.0,Заельцовская,2022
real_estate_agent,Заельцовский,4.0,6.0,19.080000000000002,76.32000000000001,19600000.0,3.0,Кедровая ,95.4,Заельцовская,2011
real_estate_agent,Октябрьский,2.0,22.0,2.0,93.2,19700000.0,3.0,2-я Обская ,95.2,Речной вокзал,2015
real_estate_agent,Советский,10.0,12.0,20.7,73.5,19990000.0,3.0,бульвар Молодежи,125.2,Студенческая,1994
real_estate_agent,Октябрьский,25.0,25.0,43.0,45.4,19900000.0,3.0,Большевистская ,152.0,Речной вокзал,2025
realtor,Октябрьский,3.0,10.0,35.0,65.0,19980000.0,3.0,Большевистская ,200.7,Речной вокзал,2023
real_estate_agent,Заельцовский,9.0,10.0,54.0,40.0,20000000.0,3.0,Красный проспект,128.0,Гагаринская,2002
real_estate_agent,Центральный,3.0,11.0,39.0,26.0,20000000.0,3.0,Советская ,95.5,Красный Проспект,1998
real_estate_agent,Центральный,13.0,30.0,30.7,44.3,20000000.0,3.0, Семьи Шамшиных,87.5,Маршала Покрышкина,2024
real_estate_agent,Октябрьский,18.0,18.0,40.0,70.0,20000000.0,3.0,Нижегородская ,167.0,Октябрьская,2008
real_estate_agent,Октябрьский,20.0,28.0,10.0,85.0,20000000.0,3.0, Шевченко,114.0,Октябрьская,2015
real_estate_agent,Железнодорожный,5.0,17.0,17.0,81.0,20000000.0,3.0,Красноярская ,122.9,Площадь Гарина-Михайловского,2016
real_estate_agent,Советский,1.0,4.0,9.0,52.0,20000000.0,3.0,проспект Морской,76.0,Студенческая,1956
real_estate_agent,Заельцовский,2.0,15.0,16.8,67.2,20000000.0,3.0,Красный проспект,84.0,Заельцовская,2022
realtor,Октябрьский,2.0,9.0,16.7,61.4,20100000.0,3.0, Кирова,127.4,Октябрьская,2004
realtor,Октябрьский,2.0,10.0,10.8,46.8,20000000.0,3.0, Декабристов,76.9,Речной вокзал,2014
real_estate_agent,Октябрьский,25.0,25.0,12.0,100.0,20400000.0,3.0,Военная ,131.9,Площадь Ленина,2020
real_estate_agent,Заельцовский,14.0,19.0,16.0,56.9,20500000.0,3.0, Галущака,110.4,Гагаринская,2022
real_estate_agent,Центральный,5.0,9.0,37.0,41.0,20500000.0,3.0, Семьи Шамшиных,110.0,Маршала Покрышкина,2024
real_estate_agent,Заельцовский,5.0,7.0,16.0,51.0,20600000.0,3.0,Кедровая ,97.0,Заельцовская,2014
real_estate_agent,Заельцовский,19.0,20.0,45.1,40.0,20600000.0,3.0, Дуси Ковальчук,99.6,Заельцовская,2018
real_estate_agent,Октябрьский,9.0,12.0,25.0,24.2,20900000.0,3.0, Декабристов,73.4,Речной вокзал,2017
real_estate_agent,Советский,1.0,4.0,9.0,52.0,21000000.0,3.0,проспект Морской,74.0,Студенческая,1994
real_estate_agent,Центральный,7.0,18.0,30.0,80.0,21000000.0,3.0,Коммунистическая ,158.0,Площадь Ленина,2002
real_estate_agent,Советский,3.0,4.0,9.0,64.5,21100000.0,3.0,проспект Морской,73.5,Студенческая,1960
real_estate_agent,Октябрьский,12.0,16.0,17.6,66.2,21500000.0,3.0, Кирова,116.6,Октябрьская,2008
real_estate_agent,Октябрьский,11.0,24.0,25.0,78.6,21600000.0,3.0, Шевченко,103.6,Октябрьская,2015
real_estate_agent,Центральный,3.0,6.0,29.0,69.5,21700000.0,3.0, Державина,141.5,Березовая Роща,2007
real_estate_agent,Заельцовский,1.0,8.0,24.6,75.0,21750000.0,3.0,Дачное шоссе,110.1,Заельцовская,2022
real_estate_agent,Октябрьский,6.0,9.0,15.1,66.4,21999000.0,3.0, Толстого,109.8,Октябрьская,2003
real_estate_agent,Советский,2.0,4.0,8.2,53.6,22000000.0,3.0, Правды,77.0,Студенческая,1961
real_estate_agent,Заельцовский,5.0,8.0,20.0,40.0,21900000.0,3.0, Победы,96.0,Заельцовская,2022
realtor,Советский,11.0,17.0,16.0,70.0,22000000.0,3.0, Российская,135.0,Студенческая,2010
real_estate_agent,Октябрьский,4.0,10.0,25.0,53.0,22000000.0,3.0, Декабристов,78.0,Речной вокзал,2017
real_estate_agent,Заельцовский,2.0,11.0,42.0,37.0,22000000.0,3.0,Дачное шоссе,99.68,Красный Проспект,2025
real_estate_agent,Октябрьский,10.0,24.0,9.0,57.0,22100000.0,3.0, Сакко и Ванцетти,90.5,Речной вокзал,2024
real_estate_agent,Железнодорожный,2.0,9.0,15.0,64.1,22400000.0,3.0,Советская ,112.0,Площадь Ленина,2005
real_estate_agent,Октябрьский,2.0,8.0,31.8,39.2,22500000.0,3.0, Владимира Заровного,85.7,Спортивная,2025
real_estate_agent,Октябрьский,11.0,17.0,20.0,60.0,23000000.0,3.0,Большевистская ,93.4,Спортивная,2022
real_estate_agent,Октябрьский,10.0,25.0,15.0,80.0,23000000.0,3.0, Шевченко,103.0,Октябрьская,2017
real_estate_agent,Заельцовский,1.0,6.0,30.0,163.0,23000000.0,3.0, Аэропорт,193.0,Заельцовская,2024
real_estate_agent,Заельцовский,19.0,25.0,12.0,34.0,23000000.0,3.0,Овражная ,84.3,Заельцовская,2020
real_estate_agent,Заельцовский,9.0,23.0,18.0,62.0,23200000.0,3.0, Тимирязева,116.6,Заельцовская,2022
real_estate_agent,Заельцовский,3.0,8.0,24.2,50.1,23500000.0,3.0,Дачное шоссе,110.5,Заельцовская,2022
real_estate_agent,Центральный,5.0,17.0,15.0,58.0,23900000.0,3.0, Романова,105.0,Площадь Ленина,2014
real_estate_agent,Центральный,5.0,17.0,15.0,70.0,23900000.0,3.0, Романова,105.0,Площадь Ленина,2014
real_estate_agent,Октябрьский,3.0,17.0,11.2,57.5,24100000.0,3.0, Декабристов,102.7,Речной вокзал,2020
real_estate_agent,Октябрьский,19.0,29.0,27.0,61.0,23950000.0,3.0,Московская ,88.0,Октябрьская,2023
real_estate_agent,Октябрьский,24.0,30.0,12.0,51.0,24500000.0,3.0,Московская ,86.4,Октябрьская,2024
real_estate_agent,Железнодорожный,3.0,22.0,21.7,99.3,24875000.0,3.0, 1905 года,121.0,Красный Проспект,2016
real_estate_agent,Центральный,4.0,9.0,19.7,69.5,25000000.0,3.0,Коммунистическая ,112.6,Площадь Ленина,2008
real_estate_agent,Дзержинский,12.0,14.0,14.0,68.0,25000000.0,3.0, Николая Островского,82.0,Березовая Роща,2022
real_estate_agent,Заельцовский,10.0,10.0,30.0,80.0,25000000.0,3.0,Красный проспект,124.5,Заельцовская,1995
real_estate_agent,Советский,15.0,17.0,11.4,90.0,25000000.0,3.0, Российская,161.8,Студенческая,2010
real_estate_agent,Центральный,6.0,17.0,38.0,32.0,24900000.0,3.0, Семьи Шамшиных,96.3,Площадь Ленина,2009
real_estate_agent,Октябрьский,4.0,9.0,21.3,57.5,25000000.0,3.0, Кирова,129.5,Октябрьская,2006
realtor,Калининский,13.0,21.0,25.46,101.84,25300000.0,3.0, Богдана Хмельницкого,127.3,Заельцовская,2011
real_estate_agent,Советский,2.0,4.0,17.0,40.0,25500000.0,3.0,проспект Морской,76.2,Студенческая,1964
real_estate_agent,Октябрьский,6.0,22.0,18.0,57.0,25900000.0,3.0,2-я Обская ,98.1,Речной вокзал,2020
real_estate_agent,Центральный,2.0,12.0,16.9,77.0,25990000.0,3.0,Советская ,93.9,Красный Проспект,1997
real_estate_agent,Заельцовский,6.0,16.0,16.0,86.0,26000000.0,3.0,Кавалерийская ,148.0,Заельцовская,2005
real_estate_agent,Октябрьский,11.0,14.0,35.1,50.0,26000000.0,3.0, Восход,126.0,Октябрьская,2009
real_estate_agent,Заельцовский,11.0,17.0,10.0,45.0,26000000.0,3.0,Красный проспект,76.0,Заельцовская,2022
real_estate_agent,Заельцовский,6.0,7.0,16.0,78.0,26500000.0,3.0,Дачное шоссе,113.06,Заельцовская,2023
realtor,Октябрьский,7.0,20.0,17.8,56.8,26500000.0,3.0,2-я Обская ,97.8,Речной вокзал,2018
real_estate_agent,Заельцовский,7.0,8.0,17.0,55.0,27000000.0,3.0,Кедровая ,124.2,Заельцовская,2014
real_estate_agent,Октябрьский,10.0,17.0,39.7,39.3,27500000.0,3.0, Сакко и Ванцетти,79.0,Речной вокзал,2018
real_estate_agent,Центральный,6.0,9.0,18.1,72.7,27600000.0,3.0,Красный проспект,122.0,Гагаринская,2003
real_estate_agent,Центральный,13.0,24.0,15.0,64.0,28000000.0,3.0, Семьи Шамшиных,110.0,Площадь Ленина,2015
real_estate_agent,Железнодорожный,9.0,23.0,25.0,40.0,28500000.0,3.0,Советская ,81.5,Красный Проспект,2019
real_estate_agent,Центральный,2.0,11.0,16.3,75.6,28900000.0,3.0,Советская ,151.1,Красный Проспект,1998
real_estate_agent,Октябрьский,8.0,13.0,16.0,52.1,29700000.0,3.0, Добролюбова,101.42,Речной вокзал,2020
real_estate_agent,Центральный,8.0,19.0,14.4,58.6,30000000.0,3.0, Романова,101.7,Площадь Ленина,2014
real_estate_agent,Заельцовский,6.0,7.0,14.3,62.9,30000000.0,3.0,Кедровая ,115.7,Заельцовская,2022
real_estate_agent,Железнодорожный,7.0,8.0,40.0,93.30000000000001,31000000.0,3.0, Чаплыгина,133.3,Площадь Ленина,2002
real_estate_agent,Центральный,2.0,9.0,23.0,84.3,31700000.0,3.0,Серебренниковская ,157.4,Площадь Ленина,1995
real_estate_agent,Советский,6.0,15.0,33.7,66.2,32000000.0,3.0, Ильича,128.4,Студенческая,1994
real_estate_agent,Заельцовский,7.0,15.0,18.0,53.0,34200000.0,3.0, Тимирязева,104.3,Заельцовская,2020
real_estate_agent,Октябрьский,5.0,29.0,24.0,32.0,34000000.0,3.0,Московская ,81.0,Октябрьская,2023
real_estate_agent,Заельцовский,4.0,9.0,18.9,64.5,34500000.0,3.0,Кедровая ,124.3,Заельцовская,2022
real_estate_agent,Октябрьский,6.0,14.0,18.0,75.0,34850000.0,3.0, Добролюбова,102.2,Речной вокзал,2021
real_estate_agent,Октябрьский,27.0,29.0,38.0,96.0,35000000.0,3.0,Московская ,134.0,Октябрьская,2023
realtor,Октябрьский,11.0,29.0,8.0,72.0,35000000.0,3.0,Московская ,80.0,Октябрьская,2023
real_estate_agent,Советский,3.0,13.0,20.6,98.6,36500000.0,3.0,проспект Академика Коптюга,119.2,Студенческая,2003
real_estate_agent,Центральный,5.0,18.0,13.8,116.50000000000001,37000000.0,3.0, Романова,130.3,Площадь Ленина,2006
real_estate_agent,Октябрьский,20.0,20.0,54.3,86.5,37000000.0,3.0, Сакко и Ванцетти,236.6,Октябрьская,2020
real_estate_agent,Октябрьский,5.0,11.0,7.9,63.5,38000000.0,3.0, Добролюбова,96.3,Речной вокзал,2020
realtor,Октябрьский,8.0,11.0,34.4,65.6,38000000.0,3.0, Добролюбова,100.0,Речной вокзал,2021
real_estate_agent,Заельцовский,5.0,8.0,15.0,60.0,39000000.0,3.0,Дачное шоссе,132.8,Заельцовская,2022
real_estate_agent,Заельцовский,2.0,8.0,18.0,54.0,39900000.0,3.0,Дачное шоссе,110.0,Октябрьская,2022
real_estate_agent,Железнодорожный,9.0,16.0,15.0,46.4,40000000.0,3.0,Коммунистическая ,82.7,Площадь Ленина,2002
real_estate_agent,Заельцовский,1.0,3.0,30.0,170.4,40000000.0,3.0,Кедровая ,200.4,Заельцовская,2022
real_estate_agent,Центральный,5.0,7.0,20.0,75.0,40000000.0,3.0, Свердлова,140.5,Площадь Ленина,2009
real_estate_agent,Октябрьский,11.0,11.0,18.0,91.0,42000000.0,3.0, Добролюбова,109.0,Речной вокзал,2021
real_estate_agent,Заельцовский,5.0,8.0,47.4,83.4,43000000.0,3.0,Дачное шоссе,130.8,Заельцовская,2021
real_estate_agent,Железнодорожный,6.0,7.0,20.0,120.0,43000000.0,3.0,Октябрьская ,140.0,Площадь Ленина,2014
real_estate_agent,Центральный,7.0,9.0,22.0,49.0,45000000.0,3.0, Чаплыгина,100.0,Площадь Ленина,2020
real_estate_agent,Советский,14.0,14.0,15.0,100.0,50000000.0,3.0, Ильича,130.0,Студенческая,1994
realtor,Ленинский,2.0,3.0,47.4,9.0,555000.0,1.0,переулок 1-й Пархоменко,56.4,Площадь Маркса,1932
real_estate_agent,Кировский,1.0,3.0,10.0,70.6,980000.0,1.0,Бетонная ,80.6,Площадь Маркса,2017
homeowner,Ленинский,2.0,3.0,9.0,8.0,950000.0,1.0,переулок 2-й Пархоменко,56.4,Площадь Маркса,1980
real_estate_agent,Калининский,9.0,9.0,8.6,53.6,1200000.0,1.0, Макаренко,62.2,Заельцовская,2017
real_estate_agent,Кировский,8.0,9.0,6.6,37.4,1290000.0,1.0, Зорге,44.0,Площадь Маркса,2017
real_estate_agent,Заельцовский,8.0,9.0,8.2,47.400000000000006,1300000.0,1.0, Кропоткина,55.6,Гагаринская,2022
real_estate_agent,Первомайский,1.0,2.0,5.1,38.4,1610000.0,3.0,Бердское шоссе,51.3,Речной вокзал,2013
real_estate_agent,Ленинский,8.0,9.0,7.0,33.0,1750000.0,1.0, 9-й Гвардейской Дивизии,65.0,Площадь Маркса,2015
