author_type,district,finish_type,floor,floors_count,kitchen_meters,living_meters,price,rooms_count,street,total_meters,underground,year_of_construction
real_estate_agent,Калининский,Чистовая,7,13,"13,8 м²","31,1 м²",7700000,2,,60.8,Заельцовская,2025
real_estate_agent,Советский,-1,6,8,"12,5 м²","38,7 м²",7700000,2,Приморская ,70.5,Студенческая,2016
real_estate_agent,Железнодорожный,-1,5,11,9 м²,33 м²,7700000,2,Владимировская ,63.0,Площадь Гарина-Михайловского,2010
realtor,Ленинский,-1,4,11,9 м²,38 м²,7700000,2,,60.0,Студенческая,1999
real_estate_agent,Ленинский,-1,9,25,"20,3 м²","35,3 м²",7800000,2, Забалуева,71.08,Площадь Маркса,2022
real_estate_agent,Ленинский,-1,2,6,"10,4 м²",40 м²,7800000,2, Пархоменко,71.7,Площадь Маркса,1945
real_estate_agent,Ленинский,-1,8,17,10 м²,33 м²,7800000,2, Ясный Берег,55.0,Площадь Ленина,2017
real_estate_agent,Октябрьский,-1,5,9,"9,8 м²",32 м²,7800000,2,Выборная ,52.7,Речной вокзал,2015
real_estate_agent,Центральный,-1,5,10,9 м²,"30,6 м²",7790000,2, Писарева,53.1,Маршала Покрышкина,1998
real_estate_agent,Октябрьский,-1,15,18,"25,4 м²",30 м²,7750000,2, Виталия Потылицына,71.7,Золотая Нива,2016
real_estate_agent,Октябрьский,-1,4,5,"18,3 м²","24,1 м²",7800000,2,Зеленый Бор мкр,55.4,Речной вокзал,2005
real_estate_agent,Дзержинский,-1,12,25,"19,1 м²","14,7 м²",7750000,2, Королева,47.0,Березовая Роща,2025
real_estate_agent,Ленинский,-1,10,29,20 м²,-1,7800000,2,Волховская ,76.0,Площадь Маркса,2016
real_estate_agent,Октябрьский,-1,9,20,20 м²,25 м²,7750000,2,Ленинградская ,49.7,Речной вокзал,2025
real_estate_agent,Октябрьский,-1,8,10,"8,8 м²","30,7 м²",7799999,2, Толстого,50.3,Октябрьская,1991
real_estate_agent,Железнодорожный,-1,16,24,"5,2 м²","27,1 м²",7800000,2, Прибрежная,45.5,Площадь Гарина-Михайловского,-1
real_estate_agent,Октябрьский,-1,9,10,10 м²,23 м²,7750000,2,Выборная ,56.4,Речной вокзал,2007
real_estate_agent,Первомайский,-1,1,10,13 м²,40 м²,7830000,2, Марии Ульяновой,70.3,Речной вокзал,2007
real_estate_agent,Калининский,-1,2,12,13 м²,28 м²,7800000,2, Имени генерал-майора А.Н. Рожкина,54.0,Заельцовская,-1
realtor,Первомайский,-1,14,18,7 м²,44 м²,7800000,2, Марата,56.9,Речной вокзал,2015
real_estate_agent,Ленинский,-1,15,18,15 м²,19 м²,7850000,2, Станиславского,36.8,Площадь Маркса,2023
realtor,Центральный,-1,9,9,"5,1 м²",27 м²,7850000,2, Гоголя,43.3,Маршала Покрышкина,1966
realtor,Дзержинский,-1,4,18,"12,5 м²","29,5 м²",7870000,2, Коминтерна,56.1,Золотая Нива,2022
real_estate_agent,Октябрьский,-1,3,23,13 м²,29 м²,7900000,2,2-я Воинская ,57.3,Золотая Нива,2024
real_estate_agent,Советский,-1,4,4,6 м²,30 м²,7900000,2, Академическая,46.0,,1964
real_estate_agent,Октябрьский,-1,1,10,25 м²,"35,6 м²",7900000,2,Выборная ,70.1,Речной вокзал,2010
real_estate_agent,Первомайский,-1,10,10,10 м²,"28,3 м²",7900000,2,Первомайская ,50.0,Речной вокзал,2012
real_estate_agent,Ленинский,-1,6,11,9 м²,35 м²,7999000,2,,62.6,Студенческая,1999
real_estate_agent,Ленинский,-1,3,10,8 м²,"31,2 м²",7900000,2,,52.9,Студенческая,2001
real_estate_agent,Ленинский,-1,11,18,5 м²,25 м²,7900000,2,Геодезическая ,42.0,Студенческая,2009
real_estate_agent,Октябрьский,-1,14,18,"9,5 м²",30 м²,7950000,2,Красносельская ,51.9,Золотая Нива,2018
real_estate_agent,Кировский,-1,8,18,14 м²,32 м²,7900000,2, Александра Чистякова,57.2,Студенческая,2019
real_estate_agent,Заельцовский,-1,11,17,6 м²,27 м²,7950000,2, Аэропорт,44.1,Заельцовская,2023
real_estate_agent,Первомайский,-1,15,18,"10,4 м²","34,8 м²",7900000,2, Героев Революции,57.0,Речной вокзал,2016
real_estate_agent,Октябрьский,Чистовая,5,27,9 м²,34 м²,7900000,2,Закаменский мкр,67.5,Золотая Нива,2024
realtor,Октябрьский,-1,2,15,-1,-1,7900000,2, В. Высоцкого,60.0,,2015
real_estate_agent,Дзержинский,-1,2,10,"23,8 м²","22,3 м²",8000000,2, Новая Заря,69.4,Березовая Роща,2005
real_estate_agent,Ленинский,-1,11,14,"11,7 м²",50 м²,8000000,2, Пархоменко,73.3,Площадь Маркса,-1
real_estate_agent,Советский,-1,1,4,6 м²,25 м²,8000000,2,проспект Морской,44.0,,1960
real_estate_agent,Октябрьский,-1,7,25,5 м²,-1,8000000,2,Рябиновая ,43.4,Речной вокзал,2021
real_estate_agent,Центральный,-1,1,10,"8,6 м²",31 м²,8000000,2, Селезнева,50.2,Березовая Роща,1986
real_estate_agent,Центральный,-1,2,10,"7,3 м²","28,2 м²",8000000,2,Каменская ,45.6,Площадь Ленина,1983
real_estate_agent,Октябрьский,-1,7,9,"12,5 м²","32,1 м²",8000000,2,Пролетарская ,62.4,Речной вокзал,2014
real_estate_agent,Октябрьский,-1,4,17,"8,6 м²","31,4 м²",8000000,2, Кирова,52.5,Речной вокзал,2020
real_estate_agent,Октябрьский,-1,19,25,16 м²,14 м²,8000000,2, Лескова,39.2,Октябрьская,2016
real_estate_agent,Октябрьский,-1,10,12,7 м²,"28,2 м²",8000000,2,Гурьевская ,48.0,Октябрьская,1983
real_estate_agent,Дзержинский,-1,3,14,9 м²,30 м²,8000000,2, Коминтерна,56.0,Золотая Нива,2020
real_estate_agent,Ленинский,-1,9,18,"12,5 м²","35,6 м²",8000000,2,Широкая ,66.5,Площадь Маркса,2009
realtor,Ленинский,-1,5,19,-1,-1,8000000,2, Ясный Берег,49.0,,-1
real_estate_agent,Заельцовский,-1,2,6,"30,3 м²","26,3 м²",8100000,2,1-е Мочищенское шоссе,81.1,Заельцовская,2012
real_estate_agent,Октябрьский,-1,16,27,9 м²,"34,9 м²",8120000,2,Закаменский мкр,68.0,Березовая Роща,-1
real_estate_agent,Дзержинский,-1,6,25,"16,8 м²","10,2 м²",8100000,2, Кошурникова,36.6,Золотая Нива,2019
real_estate_agent,Октябрьский,-1,19,25,11 м²,40 м²,8100000,2,Закаменский мкр,61.5,Березовая Роща,Позвоните автору
real_estate_agent,Первомайский,-1,2,18,"14,3 м²",30 м²,8119700,2, Заречная,57.0,Спортивная,-1
real_estate_agent,Ленинский,-1,6,15,12 м²,"39,9 м²",8100000,2, Немировича-Данченко,64.7,Площадь Маркса,2013
real_estate_agent,Заельцовский,-1,3,10,"13,5 м²","26,8 м²",8100000,2,Ельцовская ,57.6,Гагаринская,2009
real_estate_agent,Кировский,-1,3,17,18 м²,30 м²,8100000,2, Сибиряков-Гвардейцев,57.1,Площадь Маркса,2023
real_estate_agent,Заельцовский,-1,14,19,"7,5 м²","22,5 м²",8100000,2, Аэропорт,50.6,Заельцовская,2023
realtor,Заельцовский,-1,4,5,"8,3 м²",29 м²,8088000,2,Ельцовская ,52.0,Площадь Гарина-Михайловского,2000
real_estate_agent,Октябрьский,-1,13,19,"11,3 м²","32,8 м²",8200000,2,Красносельская ,56.5,Золотая Нива,2018
real_estate_agent,Дзержинский,-1,2,17,20 м²,20 м²,8200000,2, Адриена Лежена,50.0,Золотая Нива,2010
real_estate_agent,Заельцовский,-1,5,28,14 м²,"17,3 м²",8200000,2,Сухарная ,36.29,Площадь Гарина-Михайловского,2026
real_estate_agent,Заельцовский,-1,8,25,18 м²,16 м²,8162000,2, Дуси Ковальчук,42.29,Заельцовская,2026
real_estate_agent,Ленинский,-1,1,17,14 м²,34 м²,8200000,2,,61.5,Студенческая,2009
real_estate_agent,Калининский,-1,5,16,"10,4 м²","27,8 м²",8200000,2, Столетова,53.4,Заельцовская,2023
real_estate_agent,Дзержинский,-1,6,20,"22,2 м²","10,5 м²",8180000,2, Королева,43.7,Золотая Нива,2019
real_estate_agent,Кировский,-1,12,25,5 м²,"33,2 м²",8200000,2, Сержанта Коротаева,56.3,Площадь Маркса,2022
real_estate_agent,Железнодорожный,-1,2,9,"16,3 м²","15,9 м²",8200000,2, Вокзальная магистраль,39.2,Площадь Гарина-Михайловского,1984
real_estate_agent,Калининский,-1,3,12,"13,4 м²",-1,8200000,2, Имени генерал-майора А.Н. Рожкина,53.2,Заельцовская,2023
real_estate_agent,Кировский,-1,14,18,"22,1 м²","31,6 м²",8200000,2,Пригородная ,67.7,Студенческая,2024
real_estate_agent,Кировский,-1,2,16,"20,7 м²","23,3 м²",8250000,2, Петухова,60.0,Студенческая,-1
real_estate_agent,Заельцовский,-1,3,13,12 м²,"40,2 м²",8250000,2, Лобачевского,57.2,Заельцовская,2018
real_estate_agent,Октябрьский,-1,11,26,15 м²,36 м²,8297000,2,Большевистская ,70.8,Речной вокзал,2021
realtor,Заельцовский,-1,23,25,25 м²,-1,8250000,2,Красногорская ,43.0,,2025
real_estate_agent,Советский,-1,7,8,5 м²,"25,7 м²",8250000,2,бульвар Молодежи,42.4,,2024
real_estate_agent,Советский,-1,2,9,8 м²,"32,6 м²",8300000,2, Демакова,53.3,,-1
real_estate_agent,Первомайский,-1,2,9,11 м²,31 м²,8300000,2, Заречная,66.0,Речной вокзал,-1
real_estate_agent,Железнодорожный,-1,7,9,9 м²,32 м²,8300000,2, Вокзальная магистраль,50.4,Площадь Гарина-Михайловского,1984
real_estate_agent,Заельцовский,-1,3,24,15 м²,"31,8 м²",8300000,2, Галущака,63.1,Гагаринская,2015
real_estate_agent,Заельцовский,-1,5,5,"23,3 м²","12,9 м²",8300000,2,Дачная ,41.8,Заельцовская,1963
real_estate_agent,Дзержинский,-1,5,12,"8,7 м²","29,4 м²",8300000,2, Есенина,51.5,Золотая Нива,-1
real_estate_agent,Первомайский,-1,2,19,"14,5 м²","34,6 м²",8300000,2, Заречная,65.3,Спортивная,2014
real_estate_agent,Калининский,-1,13,17,"13,8 м²","30,9 м²",8350000,2, Мясниковой,60.5,Заельцовская,2020
real_estate_agent,Калининский,-1,12,16,8 м²,"40,5 м²",8300000,2,Красный проспект,56.4,Заельцовская,-1
real_estate_agent,Калининский,-1,6,17,9 м²,"38,3 м²",8300000,2, Олеко Дундича,52.3,Березовая Роща,2017
real_estate_agent,Октябрьский,-1,27,28,"12,9 м²","36,7 м²",8300000,2,Вилюйская ,69.0,Речной вокзал,2016
real_estate_agent,Октябрьский,-1,8,11,10 м²,35 м²,8300000,2,Выборная ,57.4,Речной вокзал,2004
real_estate_agent,Заельцовский,-1,23,25,20 м²,"36,3 м²",8300000,2,Светлановская ,61.3,Заельцовская,2023
real_estate_agent,Центральный,-1,10,14,13 м²,-1,8300000,-1, Максима Горького,88.0,Площадь Ленина,-1
real_estate_agent,Кировский,-1,9,18,11 м²,33 м²,8300000,2, Зорге,58.0,Площадь Маркса,2021
real_estate_agent,Калининский,-1,11,11,25 м²,-1,8400000,2,Тайгинская ,66.6,Заельцовская,2023
real_estate_agent,Октябрьский,-1,17,25,"5,2 м²","23,1 м²",8400000,2, Кирова,46.1,Октябрьская,2024
real_estate_agent,Калининский,-1,11,17,"9,8 м²","36,4 м²",8400000,2, Краузе,60.0,Заельцовская,2010
real_estate_agent,Центральный,-1,4,5,7 м²,"32,3 м²",8450000,2,Ядринцевская ,52.0,Площадь Ленина,-1
real_estate_agent,Октябрьский,-1,11,25,15 м²,35 м²,8499000,2,Большевистская ,71.0,Речной вокзал,2022
real_estate_agent,Заельцовский,-1,24,29,"13,3 м²","27,2 м²",8498000,2,Сухарная ,58.5,Площадь Гарина-Михайловского,2024
real_estate_agent,Калининский,-1,5,15,"16,1 м²","29,6 м²",8500000,2,Тайгинская ,65.0,Заельцовская,2023
realtor,Октябрьский,-1,9,15,"8,5 м²",-1,8500000,2,Вилюйская ,67.5,Речной вокзал,2016
