iter	Passed	Remaining
6323	291553	261678
6324	291601	261634
6325	291652	261592
6326	291712	261558
6327	291770	261523
6328	291819	261480
6329	291876	261443
6330	291949	261422
6331	292005	261385
6332	292078	261362
6333	292139	261329
6334	292200	261296
6335	292274	261275
6336	292346	261252
6337	292419	261230
6338	292484	261201
6339	292550	261173
6340	292621	261149
6341	292692	261124
6342	292758	261096
6343	292825	261069
6344	292893	261041
6345	292957	261012
6346	293023	260983
6347	293086	260952
6348	293149	260921
6349	293214	260891
6350	293277	260860
6351	293340	260829
6352	293405	260800
6353	293470	260770
6354	293529	260735
6355	293596	260707
6356	293659	260676
6357	293722	260645
6358	293782	260611
6359	293843	260578
6360	293902	260543
6361	293961	260508
6362	294025	260478
6363	294087	260446
6364	294148	260412
6365	294210	260380
6366	294271	260346
6367	294332	260313
6368	294393	260281
6369	294454	260247
6370	294517	260216
6371	294578	260182
6372	294640	260150
6373	294699	260116
6374	294762	260084
6375	294824	260052
6376	294884	260017
6377	294910	259954
6378	294967	259917
6379	295029	259885
6380	295091	259852
6381	295155	259822
6382	295216	259789
6383	295277	259755
6384	295337	259721
6385	295397	259687
6386	295455	259650
6387	295509	259611
6388	295561	259570
6389	295608	259524
6390	295657	259481
6391	295715	259444
6392	295776	259411
6393	295837	259378
6394	295900	259346
6395	295961	259313
6396	296024	259281
6397	296085	259248
6398	296146	259214
6399	296208	259182
6400	296272	259151
6401	296340	259124
6402	296410	259098
6403	296476	259069
6404	296543	259041
6405	296601	259005
6406	296649	258960
6407	296706	258923
6408	296767	258890
6409	296829	258857
6410	296889	258823
6411	296952	258791
6412	297014	258758
6413	297081	258730
6414	297142	258696
6415	297193	258654
6416	297242	258610
6417	297292	258567
6418	297360	258539
6419	297418	258504
6420	297467	258460
6421	297518	258417
6422	297570	258376
6423	297645	258354
6424	297703	258318
6425	297752	258274
6426	297805	258233
6427	297855	258190
6428	297917	258158
6429	297970	258117
6430	298033	258085
6431	298108	258064
6432	298181	258041
6433	298250	258014
6434	298329	257995
6435	298411	257980
6436	298480	257953
6437	298545	257923
6438	298613	257895
6439	298674	257862
6440	298741	257833
6441	298804	257801
6442	298869	257771
6443	298934	257740
6444	299001	257711
6445	299067	257682
6446	299133	257652
6447	299199	257623
6448	299278	257604
6449	299347	257578
6450	299417	257551
6451	299485	257524
6452	299533	257479
6453	299599	257449
6454	299669	257423
6455	299728	257387
6456	299800	257363
6457	299863	257330
6458	299919	257293
6459	299980	257258
6460	300042	257225
6461	300106	257194
6462	300169	257161
6463	300230	257127
6464	300293	257096
6465	300355	257062
6466	300416	257028
6467	300477	256995
6468	300538	256960
6469	300602	256929
6470	300663	256895
6471	300726	256862
6472	300787	256828
6473	300847	256794
6474	300910	256761
6475	300970	256726
6476	301036	256697
6477	301099	256664
6478	301162	256631
6479	301223	256597
6480	301293	256571
6481	301360	256542
6482	301425	256511
6483	301490	256480
6484	301558	256453
6485	301625	256423
6486	301692	256394
6487	301748	256355
6488	301801	256314
6489	301853	256273
6490	301901	256228
6491	301956	256188
6492	302016	256153
6493	302076	256118
6494	302137	256084
6495	302199	256050
6496	302261	256017
6497	302331	255990
6498	302403	255965
6499	302464	255931
6500	302519	255892
6501	302583	255860
6502	302647	255828
6503	302710	255796
6504	302766	255757
6505	302818	255715
6506	302876	255678
6507	302941	255647
6508	303002	255613
6509	303053	255570
6510	303104	255527
6511	303154	255483
6512	303226	255458
6513	303292	255428
6514	303359	255399
6515	303414	255359
6516	303473	255323
6517	303540	255294
6518	303590	255251
6519	303644	255210
6520	303708	255178
6521	303768	255143
6522	303820	255101
6523	303881	255066
6524	303951	255039
6525	304020	255011
6526	304091	254985
6527	304160	254957
6528	304235	254935
6529	304302	254905
6530	304350	254860
6531	304423	254836
6532	304483	254800
6533	304544	254766
6534	304605	254731
6535	304667	254697
6536	304726	254660
6537	304788	254627
6538	304838	254583
6539	304891	254542
6540	304957	254511
6541	305018	254477
6542	305082	254445
6543	305146	254413
6544	305209	254380
6545	305271	254346
6546	305335	254314
6547	305394	254277
6548	305443	254233
6549	305494	254189
6550	305549	254150
6551	305609	254114
6552	305671	254080
6553	305738	254050
6554	305808	254024
6555	305860	253982
6556	305917	253944
6557	305982	253911
6558	306042	253876
6559	306105	253843
6560	306167	253809
6561	306231	253776
6562	306294	253744
6563	306355	253709
6564	306415	253674
6565	306471	253634
6566	306532	253599
6567	306594	253565
6568	306654	253530
6569	306715	253495
6570	306775	253459
6571	306837	253426
6572	306904	253395
6573	306957	253353
6574	307011	253313
6575	307067	253274
6576	307129	253240
6577	307191	253206
6578	307252	253171
6579	307315	253138
6580	307378	253104
6581	307439	253070
6582	307501	253035
6583	307564	253002
6584	307626	252968
6585	307698	252942
6586	307759	252907
6587	307818	252870
6588	307881	252837
6589	307945	252804
6590	308010	252773
6591	308070	252737
6592	308131	252702
6593	308190	252665
6594	308256	252634
6595	308324	252605
6596	308388	252572
6597	308450	252538
6598	308517	252508
6599	308578	252473
6600	308642	252440
6601	308702	252404
6602	308757	252364
6603	308814	252326
6604	308888	252301
6605	308948	252265
6606	308999	252222
6607	309058	252185
6608	309117	252148
6609	309167	252105
6610	309220	252063
6611	309283	252029
6612	309344	251994
6613	309392	251948
6614	309444	251906
6615	309513	251877
6616	309597	251860
6617	309665	251830
6618	309737	251805
6619	309808	251777
6620	309873	251745
6621	309937	251712
6622	309993	251673
6623	310042	251628
6624	310098	251589
6625	310151	251547
6626	310212	251512
6627	310275	251478
6628	310336	251442
6629	310398	251408
6630	310462	251375
