author_type,district,floor,floors_count,kitchen_meters,price,rooms_count,street,total_meters,underground,is_studio,house_age,latitude,longitude,distance_to_metro_km,distance_to_center_km,has_metro,metro_zone,effective_metro_distance,distance_to_NSU_km
real_estate_agent,Октябрьский,1.0,5.0,7.0,5.0,4.0,Коммунстроевская,60.0,Золотая Нива,0,57,55.025787,82.984471,1.42,4.110157282630455,1,Комфортная,1.42,21.434658053682757
real_estate_agent,Октябрьский,9.0,9.0,7.0,6.7,4.0,Бориса Богаткова,70.4,Золотая Нива,0,56,55.035503,82.968498,0.504,3.1198109458073,1,Комфортная,0.504,22.796986201688725
real_estate_agent,Первомайский,9.0,9.0,8.4,6.99,4.0,Узорная,77.8,Спортивная,0,42,54.924531,83.081462,12.928,15.60642001894211,0,Удалённая,0.0,9.035350089526691
real_estate_agent,Первомайский,9.0,9.0,7.1,6.45,4.0,Чапаева,67.2,Золотая Нива,0,14,54.976581,83.071374,9.121,11.320669467069276,0,Удалённая,0.0,14.857998085202123
real_estate_agent,Октябрьский,2.0,10.0,21.5,19.45,4.0,Никитина,89.0,Речной вокзал,0,4,55.007008,82.955581,1.168,3.413211460565873,1,Комфортная,1.168,20.211236503989912
real_estate_agent,Октябрьский,3.0,5.0,6.1,6.3,4.0,Гаранина,62.2,Золотая Нива,0,61,55.028491,82.962884,1.288,2.711698774739012,1,Комфортная,1.288,22.202021736728998
real_estate_agent,Октябрьский,12.0,16.0,14.0,18.5,4.0,Шевченко,80.0,Речной вокзал,0,9,55.013524,82.932503,0.575,2.003903374410724,1,Комфортная,0.575,21.53160909248452
real_estate_agent,Ленинский,6.0,9.0,9.0,5.49,4.0,Троллейная,76.5,Площадь Маркса,0,6,54.962018,82.84419,4.013,9.00400999585605,1,Автомобильная,4.013,20.704194426336677
real_estate_agent,Ленинский,13.0,16.0,10.0,10.7,4.0,69/1,98.8,Площадь Маркса,0,20,55.001979,82.842312,4.075,5.884707434078323,1,Автомобильная,4.075,23.85413672813159
real_estate_agent,Кировский,1.0,9.0,7.0,5.49,4.0,Петухова,69.9,Площадь Маркса,0,9,54.936636,82.932746,5.588,10.42956776838528,0,Автомобильная,0.0,14.611843432122726
real_estate_agent,Советский,2.0,9.0,8.0,12.2,4.0,Демакова,81.0,Спортивная,0,36,54.865342,83.110711,18.851,21.989771488877675,0,Удалённая,0.0,2.641085238417797
real_estate_agent,Октябрьский,7.0,10.0,8.5,9.5,4.0,Гаранина,79.1,Золотая Нива,0,37,55.028104,82.970232,1.099,3.1818854890710457,1,Комфортная,1.099,21.988955609837014
real_estate_agent,Октябрьский,3.0,10.0,16.0,10.0,4.0,Грибоедова,80.0,Речной вокзал,0,21,55.006208,82.959183,1.412,3.6328804938265264,1,Комфортная,1.412,20.03121338129752
developer,Ленинский,5.0,15.0,5.0,13.5094,4.0,Серафимовича,77.6,Площадь Маркса,0,1,54.979764,82.88041,1.046,6.158230141985667,1,Комфортная,1.046,20.391329493847017
real_estate_agent,Центральный,4.0,6.0,10.0,11.85,4.0,Ипподромская,73.9,Маршала Покрышкина,0,29,55.048013,82.942959,0.675,2.449111585598955,1,Комфортная,0.675,24.69434809506981
real_estate_agent,Калининский,4.0,4.0,9.8,8.2,4.0,2-й Краснодонский переулок,95.0,Заельцовская,0,72,55.075226,82.949894,2.982,5.350351303590154,1,Транспортная,2.982,27.35165760969831
realtor,Дзержинский,1.0,9.0,25.0,8.0,4.0,Новая Заря,72.0,Березовая Роща,0,41,55.077355,82.97988,4.185,6.4706431553890935,1,Автомобильная,4.185,26.995848900301784
real_estate_agent,Октябрьский,10.0,10.0,13.0,7.2,4.0,Выборная,78.0,Золотая Нива,0,28,55.004809,83.026539,4.874,7.328256366982836,1,Автомобильная,4.874,18.43814484302256
developer,Октябрьский,2.0,8.0,6.7,11.3,4.0,Грибоедова,78.9,Золотая Нива,0,1,55.021648,82.976844,1.764,3.7179503515893786,1,Транспортная,1.764,21.167827218238447
real_estate_agent,Октябрьский,9.0,10.0,8.7,7.15,4.0,В. Высоцкого,78.0,Золотая Нива,0,38,55.030426,83.011141,2.398,5.7807582243743045,1,Транспортная,2.398,21.43935801389405
real_estate_agent,Октябрьский,4.0,25.0,20.1,8.5,4.0,Выборная,80.38,Золотая Нива,0,2,55.008175,83.021355,4.375,6.882420766394367,1,Автомобильная,4.375,18.88098944588562
real_estate_agent,Октябрьский,10.0,10.0,8.6,6.7,4.0,В. Высоцкого,90.3,Золотая Нива,0,4,55.030426,83.011141,2.398,5.7807582243743045,1,Транспортная,2.398,21.43935801389405
real_estate_agent,Октябрьский,3.0,10.0,9.0,9.0,4.0,Карла Либкнехта,79.6,Октябрьская,0,28,55.020817,82.964231,1.611,2.9786684153535314,1,Транспортная,1.611,21.381058925140106
real_estate_agent,Октябрьский,2.0,10.0,9.0,9.6,4.0,Федосеева,77.0,Золотая Нива,0,32,55.038114,82.968139,0.48,3.16574586610588,1,Пешеходная,0.48,23.076863201832307
developer,Дзержинский,11.0,17.0,18.190000000000005,10.7,4.0,Промышленная,58.99,Березовая Роща,0,1,55.055398,82.966414,1.632,4.056250544857086,1,Транспортная,1.632,24.92245547039263
realtor,Заельцовский,2.0,5.0,8.5,11.0,4.0,Красный проспект,85.6,Заельцовская,0,71,55.061266,82.910162,0.296,3.519665701770807,1,Пешеходная,0.296,26.90263905394177
real_estate_agent,Ленинский,1.0,10.0,8.8,6.8,4.0,Плахотного,77.5,Площадь Маркса,0,23,54.985586,82.845771,3.238,6.873105747905407,1,Автомобильная,3.238,22.387013920241973
developer,Октябрьский,14.0,23.0,6.2,12.3,4.0,Грибоедова,87.5,Золотая Нива,0,1,55.021648,82.976844,1.764,3.7179503515893786,1,Транспортная,1.764,21.167827218238447
real_estate_agent,Октябрьский,9.0,19.0,14.2,18.99,4.0,Шевченко,95.2,Речной вокзал,0,9,55.013524,82.932503,0.575,2.003903374410724,1,Комфортная,0.575,21.53160909248452
real_estate_agent,Дзержинский,2.0,5.0,6.0,5.49,4.0,Чкалова,59.0,Березовая Роща,0,3,55.067736,82.959183,2.756,4.852352724964945,1,Транспортная,2.756,26.369519861533732
real_estate_agent,Ленинский,4.0,10.0,8.8,6.95,4.0,Широкая,81.9,Площадь Маркса,0,35,54.992126,82.850011,3.143,6.168806908418076,1,Автомобильная,3.143,22.71786425628432
real_estate_agent,Октябрьский,2.0,10.0,12.0,7.6,4.0,Лазурная,73.5,Золотая Нива,0,4,55.033053,83.00426,1.892,5.351623588366983,1,Транспортная,1.892,21.833865197778668
developer,Заельцовский,8.0,15.0,17.66,17.72,4.0,Дуси Ковальчук,88.3,Заельцовская,0,1,55.057193,82.906865,0.417,3.127270329890379,1,Пешеходная,0.417,26.59018735446785
realtor,Заельцовский,7.0,25.0,27.5,17.2,4.0,Дмитрия Донского,91.5,Заельцовская,0,10,55.064705,82.901556,0.947,4.02458705338776,1,Комфортная,0.947,27.488298314277955
real_estate_agent,Октябрьский,8.0,8.0,16.14,9.6,4.0,Родниковая,80.7,Речной вокзал,0,2,54.988045,83.005069,4.904,7.14551323611744,1,Автомобильная,4.904,17.03970797393774
real_estate_agent,Заельцовский,23.0,23.0,19.32,14.5,4.0,Ляпидевского,96.6,Заельцовская,0,2,55.080926,82.923116,2.528,5.64694599228574,1,Транспортная,2.528,28.55779722556281
developer,Калининский,6.0,9.0,13.66,9.35,4.0,Пашино мкр,68.3,Заельцовская,0,1,55.161954,82.981237,12.252,15.156285975848531,1,Удалённая,12.252,36.12368822737862
real_estate_agent,Дзержинский,3.0,10.0,8.0,8.15,4.0,Чкалова,73.8,Березовая Роща,0,30,55.068587,82.960324,2.863,4.970801466495516,1,Транспортная,2.863,26.435315159806823
real_estate_agent,Центральный,9.0,30.0,16.0,19.99,4.0,Семьи Шамшиных,86.7,Маршала Покрышкина,0,2,55.047977,82.927401,0.573,2.0297139771244423,1,Комфортная,0.573,25.095775022230363
real_estate_agent,Советский,3.0,5.0,5.7,5.0,4.0,Софийская,62.0,Площадь Маркса,0,55,54.854377,82.974625,15.082,19.850788650670285,0,Удалённая,0.0,7.741932080301864
developer,Заельцовский,4.0,29.0,33.4,15.99,4.0,Дуси Ковальчук,96.0,Площадь Гарина-Михайловского,0,1,55.046785,82.881901,1.695,3.0731266720364294,1,Транспортная,1.695,26.346019868246223
developer,Дзержинский,12.0,22.0,18.02,12.8,4.0,Королева,90.1,Березовая Роща,0,1,55.050514,82.968489,1.327,3.8070616847637977,1,Комфортная,1.327,24.36613246098095
real_estate_agent,Заельцовский,1.0,9.0,7.2,6.59,4.0,Дуси Ковальчук,76.7,Гагаринская,0,41,55.052433,82.893435,1.372,3.0150469807846734,1,Комфортная,1.372,26.52242675867375
real_estate_agent,Железнодорожный,7.0,10.0,12.0,14.5,4.0,Вокзальная магистраль,88.6,Площадь Гарина-Михайловского,0,31,55.033336,82.904538,0.389,1.0727554704213218,1,Пешеходная,0.389,24.325471776891437
real_estate_agent,Железнодорожный,3.0,9.0,7.0,8.75,4.0,Железнодорожная,76.8,Площадь Гарина-Михайловского,0,46,55.044392,82.898879,1.001,2.0950920970813014,1,Комфортная,1.001,25.572550973250404
real_estate_agent,Кировский,3.0,10.0,7.0,7.1,4.0,Чемская,74.3,Студенческая,0,49,54.955127,82.960485,5.092,8.726194056381146,0,Автомобильная,0.0,15.05908946759205
real_estate_agent,Октябрьский,11.0,25.0,16.076,10.14,4.0,Ленинградская,80.38,Речной вокзал,0,1,55.011185,82.963136,1.635,3.444290843570368,1,Транспортная,1.635,20.427155475247062
real_estate_agent,Первомайский,5.0,10.0,10.0,6.89,4.0,Березовая,69.6,Речной вокзал,0,37,54.936305,83.126171,14.511,16.770328498885604,0,Удалённая,0.0,10.51039506918187
real_estate_agent,Железнодорожный,2.0,5.0,5.3,7.5,4.0,Челюскинцев,61.5,Площадь Гарина-Михайловского,0,60,55.036339,82.901304,0.151,1.3992016333924902,1,Пешеходная,0.151,24.717683195578978
real_estate_agent,Калининский,3.0,5.0,7.8,8.5,4.0,2-й Краснодонский переулок,89.6,Заельцовская,0,69,55.073623,82.951098,2.942,5.212066144932665,1,Транспортная,2.942,27.158004031839706
real_estate_agent,Первомайский,5.0,5.0,6.0,5.55,4.0,Узорная,62.0,Спортивная,0,61,54.921717,83.079458,13.019,15.760845699342378,0,Удалённая,0.0,8.736560726879778
real_estate_agent,Ленинский,3.0,4.0,9.3,5.9,4.0,переулок 3-й Крашенинникова,86.1,Площадь Маркса,0,87,54.983236,82.869324,1.718,6.152515769361855,1,Транспортная,1.718,21.153908626597183
real_estate_agent,Дзержинский,3.0,16.0,16.0,15.1,4.0,Планетная,71.0,Березовая Роща,0,9,55.050066,82.953038,0.756,3.035093754909259,1,Комфортная,0.756,24.662201385092203
realtor,Центральный,19.0,30.0,17.400000000000002,17.5,4.0,Семьи Шамшиных,87.0,Маршала Покрышкина,0,18,55.047977,82.927401,0.573,2.0297139771244423,1,Комфортная,0.573,25.095775022230363
real_estate_agent,Дзержинский,1.0,10.0,8.7,9.2,4.0,Красина,78.7,Березовая Роща,0,34,55.04384,82.962516,0.679,3.082491828833017,1,Комфортная,0.679,23.798896278172904
real_estate_agent,Октябрьский,12.0,14.0,28.0,12.49,4.0,Федосеева,82.0,Золотая Нива,0,4,55.039527,82.967007,0.592,3.14494997739036,1,Комфортная,0.592,23.24928511461173
real_estate_agent,Октябрьский,2.0,23.0,15.78,11.3,4.0,Грибоедова,78.9,Золотая Нива,0,1,55.021648,82.976844,1.764,3.7179503515893786,1,Транспортная,1.764,21.167827218238447
realtor,Советский,2.0,5.0,5.7,4.7,4.0,Барьерная,61.2,Площадь Маркса,0,59,54.863166,82.982027,14.338,18.981461304223934,0,Удалённая,0.0,7.496624072314245
real_estate_agent,Советский,5.0,5.0,10.0,9.9,4.0,Зеленая Горка,87.2,Спортивная,0,9,54.894549,83.09658,15.849,18.81078183469026,0,Удалённая,0.0,5.667492335850416
real_estate_agent,Советский,7.0,10.0,8.6,6.95,4.0,Гидромонтажная,77.5,Площадь Маркса,0,31,54.859741,82.974948,14.527,19.267430980992497,0,Удалённая,0.0,7.835760705293478
real_estate_agent,Ленинский,1.0,5.0,5.9,5.5,4.0,Планировочная,61.6,Студенческая,0,59,54.996851,82.893956,1.197,4.070936922222208,1,Комфортная,1.197,21.306756869216226
real_estate_agent,Октябрьский,5.0,6.0,17.0,9.5,4.0,Зеленый Бор мкр,80.4,Золотая Нива,0,22,55.001422,83.008285,4.521,6.448464822798684,1,Автомобильная,4.521,18.38583428325073
developer,Железнодорожный,10.0,24.0,32.050000000000004,16.55,4.0,Прибрежная,92.45,Площадь Гарина-Михайловского,0,2,55.030519,82.889321,0.851,1.983366535184058,1,Комфортная,0.851,24.55820665848956
real_estate_agent,Калининский,6.0,18.0,22.0,9.45,4.0,Игарская,84.83,Заельцовская,0,2,55.102931,82.937623,5.138,8.164880529642383,1,Автомобильная,5.138,30.516583986689163
realtor,Советский,1.0,5.0,5.5,5.195,4.0,Барьерная,60.9,Площадь Маркса,0,58,54.862788,82.988172,14.531,19.107592557440054,0,Удалённая,0.0,7.108418469458303
real_estate_agent,Советский,4.0,9.0,6.3,6.999,4.0,Лесосечная,73.7,Спортивная,0,44,54.890914,83.084399,15.602,18.69025308473353,0,Удалённая,0.0,5.29757264220935
real_estate_agent,Ленинский,1.0,11.0,12.0,10.2,4.0,Забалуева,96.4,Площадь Маркса,0,31,54.988825,82.81901,4.978,7.93451053996755,1,Автомобильная,4.978,23.87206948594491
real_estate_agent,Октябрьский,8.0,10.0,9.0,7.1,4.0,В. Высоцкого,77.3,Золотая Нива,0,36,55.031582,83.023844,3.144,6.592043482039939,1,Автомобильная,3.144,21.378981916569792
real_estate_agent,Советский,4.0,5.0,6.0,3.9,4.0,Гидромонтажная,60.9,Площадь Маркса,0,21,54.860922,82.978371,14.482,19.179248615997096,0,Удалённая,0.0,7.654509842760967
realtor,Заельцовский,4.0,7.0,17.2,18.3,4.0,Кедровая,86.6,Заельцовская,0,5,55.106479,82.907521,5.289,8.525478491853153,1,Автомобильная,5.289,31.56294549734884
