floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
8.0,8.6,4450.0,1.0,34.9,2025
4.0,10.2,4450.0,1.0,35.8,2011
2.0,5.8,4450.0,1.0,31.7,1962
8.0,8.8,4490.0,1.0,34.1,2015
10.0,11.6,4450.0,1.0,41.0,2010
5.0,6.5,4490.0,1.0,31.5,1977
5.0,5.7,4450.0,1.0,30.2,1966
2.0,13.0,4463.0,1.0,34.5,2024
22.0,11.9,4490.0,1.0,41.5,2024
3.0,5.0,4500.0,1.0,21.0,2022
4.0,5.7,4500.0,1.0,31.7,1957
12.0,4.0,4500.0,1.0,35.0,2016
9.0,4.0,4500.0,1.0,25.42,2026
4.0,8.7,4500.0,1.0,34.3,2002
4.0,6.0,4500.0,1.0,32.0,1961
6.0,5.9,4500.0,1.0,33.6,1967
4.0,5.2,4500.0,1.0,26.0,2016
7.0,8.6,4500.0,1.0,37.5,2012
9.0,8.7,4500.0,1.0,37.6,2014
1.0,6.0,4500.0,1.0,29.5,1969
12.0,9.0,4500.0,1.0,35.0,2017
2.0,6.0,4500.0,1.0,31.0,1988
4.0,8.0,4500.0,1.0,40.0,2024
1.0,6.2,4500.0,1.0,41.0,2008
5.0,9.9,4500.0,1.0,40.1,2024
8.0,13.7,4530.0,1.0,42.5,2011
6.0,7.0,4500.0,1.0,32.4,1982
4.0,6.0,4500.0,1.0,34.0,2024
9.0,6.0,4500.0,1.0,29.8,1987
7.0,12.0,4500.0,1.0,37.5,2016
6.0,9.2,4500.0,1.0,35.5,2017
6.0,11.2,4500.0,1.0,40.6,2018
10.0,8.7,4500.0,1.0,35.2,2022
3.0,9.0,4500.0,1.0,39.0,1994
5.0,9.0,4500.0,1.0,34.0,1979
10.0,11.0,4500.0,1.0,40.0,2015
8.0,5.5,4500.0,1.0,31.0,2002
4.0,6.0,4500.0,1.0,30.8,1963
4.0,8.7,4500.0,1.0,36.89,2015
4.0,9.0,4500.0,1.0,37.1,1990
9.0,9.0,4500.0,1.0,36.0,2016
16.0,9.4,4500.0,1.0,47.0,2017
1.0,5.5,4500.0,1.0,30.5,2015
7.0,11.0,4550.0,1.0,40.0,2017
15.0,4.62,4550.0,1.0,23.1,2004
3.0,9.1,4590.0,1.0,38.8,2007
17.0,7.2,4570.0,1.0,34.7,2014
7.0,17.8,4550.0,1.0,42.1,2024
13.0,16.0,4550.0,1.0,36.8,2019
16.0,9.0,4580.0,1.0,46.4,2023
1.0,6.5,4570.0,1.0,32.0,1960
4.0,13.6,4550.0,1.0,35.4,2014
13.0,10.9,4590.0,1.0,41.85,2014
3.0,10.4,4550.0,1.0,36.3,2019
6.0,14.0,4560.0,1.0,48.1,2018
2.0,15.0,4599.0,1.0,48.94,2025
7.0,7.9,4550.0,1.0,35.3,2000
7.0,8.7,4600.0,1.0,34.8,2024
13.0,9.4,4620.0,1.0,32.4,2019
5.0,9.0,4600.0,1.0,37.8,1995
5.0,9.1,4600.0,1.0,41.0,2011
7.0,10.0,4600.0,1.0,37.0,2025
7.0,6.7,4649.0,1.0,31.2,1980
12.0,10.0,4600.0,1.0,42.0,2022
3.0,13.7,4600.0,1.0,48.2,2024
5.0,8.0,4600.0,1.0,37.4,1960
9.0,8.7,4600.0,1.0,39.5,2020
14.0,8.0,4600.0,1.0,34.2,2023
5.0,6.0,4600.0,1.0,30.0,1971
5.0,8.0,4600.0,1.0,34.0,2015
5.0,21.380000000000003,4600.0,1.0,32.88,2025
2.0,10.6,4600.0,1.0,42.1,2015
12.0,7.0,4600.0,1.0,32.0,2024
25.0,7.6,4650.0,1.0,37.0,2020
7.0,10.2,4690.0,1.0,35.2,2015
10.0,8.5,4650.0,1.0,34.2,2024
7.0,9.7,4650.0,1.0,37.2,2015
6.0,5.0,4650.0,1.0,32.6,2025
5.0,5.24,4650.0,1.0,26.2,2024
1.0,5.9,4650.0,1.0,30.9,2015
1.0,11.0,4650.0,1.0,37.2,2014
9.0,5.0,4660.0,1.0,29.8,1986
3.0,10.4,4650.0,1.0,43.2,2017
1.0,25.0,4650.0,1.0,58.0,2020
5.0,6.0,4700.0,1.0,29.6,2020
3.0,6.0,4700.0,1.0,30.7,2017
12.0,11.1,4700.0,1.0,39.4,2016
2.0,6.0,4700.0,1.0,28.6,1965
3.0,12.2,4700.0,1.0,34.5,2022
2.0,4.2,4700.0,1.0,26.4,2018
13.0,12.0,4700.0,1.0,41.0,2023
2.0,11.0,4700.0,1.0,42.0,2020
10.0,4.420000000000001,4700.0,1.0,22.1,2023
1.0,9.1,4700.0,1.0,28.7,2017
5.0,8.4,4700.0,1.0,37.1,2012
10.0,10.7,4700.0,1.0,36.5,2021
3.0,6.0,4700.0,1.0,30.5,1963
9.0,6.0,4700.0,1.0,31.8,1969
3.0,9.1,4700.0,1.0,32.7,2012
5.0,11.0,4700.0,1.0,39.7,2003
3.0,5.0,4700.0,1.0,30.3,1966
7.0,11.0,4700.0,1.0,40.7,2015
6.0,8.8,4700.0,1.0,37.0,2017
7.0,8.8,4700.0,1.0,27.8,2024
4.0,8.7,4735.0,1.0,36.88,2023
4.0,6.1,4700.0,1.0,29.0,1982
8.0,7.0,4700.0,1.0,32.0,2017
1.0,10.0,4700.0,1.0,34.0,2019
1.0,7.0,4700.0,1.0,43.7,1953
21.0,4.0,4700.0,1.0,26.0,2017
3.0,4.916,4750.0,1.0,24.58,2024
4.0,8.0,4750.0,1.0,35.0,1989
17.0,10.2,4750.0,1.0,40.0,2014
14.0,13.5,4750.0,1.0,39.1,2024
9.0,8.5,4780.0,1.0,36.8,2025
3.0,12.0,4770.0,1.0,39.4,2018
9.0,6.0,4799.0,1.0,38.0,2014
5.0,6.0,4750.0,1.0,30.0,1994
10.0,8.0,4750.0,1.0,33.4,2014
5.0,9.0,4800.0,1.0,33.5,2012
3.0,16.3,4800.0,1.0,58.4,2011
3.0,10.0,4800.0,1.0,37.73,2012
19.0,10.0,4800.0,1.0,34.0,2013
6.0,5.2,4800.0,1.0,28.9,1980
11.0,10.3,4800.0,1.0,36.8,2012
2.0,11.0,4800.0,1.0,38.3,2008
5.0,10.0,4800.0,1.0,35.8,2014
2.0,9.4,4800.0,1.0,35.4,1987
4.0,6.6,4800.0,1.0,31.5,2023
9.0,10.2,4800.0,1.0,37.5,2015
2.0,14.0,4800.0,1.0,48.3,2023
9.0,9.4,4800.0,1.0,41.4,2017
6.0,9.6,4800.0,1.0,34.4,2017
1.0,11.7,4815.0,1.0,40.81,2015
3.0,9.0,4800.0,1.0,40.8,1988
4.0,14.0,4800.0,1.0,49.0,2024
6.0,8.7,4800.0,1.0,32.7,2017
14.0,14.5,4800.0,1.0,48.9,2026
8.0,7.4,4800.0,1.0,37.0,2015
1.0,5.8,4859.0,1.0,29.3,1975
8.0,8.5,4850.0,1.0,36.9,2017
11.0,6.0,4890.0,1.0,24.0,2024
9.0,8.8,4850.0,1.0,34.9,2018
12.0,9.0,4900.0,1.0,49.0,2022
7.0,5.8,4900.0,1.0,30.0,2020
4.0,6.0,4900.0,1.0,27.9,1974
2.0,12.0,4900.0,1.0,40.0,2008
13.0,8.0,4900.0,1.0,46.0,2015
15.0,5.420000000000001,4900.0,1.0,27.1,2025
5.0,10.2,4940.0,1.0,42.0,2015
2.0,7.0,4900.0,1.0,32.0,1984
3.0,7.1,4900.0,1.0,34.6,2011
2.0,6.0,4900.0,1.0,30.6,1959
4.0,10.8,4900.0,1.0,40.5,2024
6.0,8.6,4900.0,1.0,33.5,2014
8.0,4.18,4900.0,1.0,20.9,2013
12.0,12.0,4900.0,1.0,37.2,2021
2.0,5.7,4900.0,1.0,30.0,1968
5.0,5.5,4900.0,1.0,29.1,2022
6.0,14.5,4900.0,1.0,37.7,2013
8.0,9.6,4900.0,1.0,34.6,2015
9.0,10.0,4900.0,1.0,39.7,2021
21.0,7.0,4900.0,1.0,35.0,2015
24.0,5.7,4970.0,1.0,27.7,2021
10.0,11.0,4999.0,1.0,34.1,2013
5.0,9.8,4950.0,1.0,42.0,1958
16.0,13.5,4950.0,1.0,33.7,2025
1.0,8.0,4990.0,1.0,41.7,1993
10.0,12.5,4950.0,1.0,41.1,2009
1.0,8.9,4950.0,1.0,36.4,2009
9.0,9.0,4950.0,1.0,34.0,2017
15.0,5.5,4999.0,1.0,29.8,2025
3.0,9.0,4990.0,1.0,42.0,2024
3.0,5.8,4950.0,1.0,32.0,1963
8.0,17.0,4950.0,1.0,35.6,2018
6.0,7.9,4965.0,1.0,33.9,2017
17.0,9.8,4950.0,1.0,49.0,2015
2.0,7.1,4960.0,1.0,38.54,2024
11.0,10.6,4970.0,1.0,35.7,2023
11.0,7.5,4950.0,1.0,34.5,2014
2.0,10.0,4999.0,1.0,39.0,2020
2.0,10.0,5000.0,1.0,36.1,2016
9.0,7.6,5000.0,1.0,36.4,2012
11.0,13.0,5000.0,1.0,38.0,2013
7.0,10.0,5000.0,1.0,40.0,2021
9.0,5.6,5000.0,1.0,28.9,1984
1.0,6.0,5000.0,1.0,31.0,1962
7.0,11.1,5000.0,1.0,41.8,2010
3.0,5.7,5000.0,1.0,31.8,2022
14.0,6.2,5000.0,1.0,30.3,2006
7.0,5.8,5000.0,1.0,29.7,1970
9.0,10.0,5000.0,1.0,40.0,2000
10.0,4.0,5000.0,1.0,27.6,2022
17.0,9.0,5000.0,1.0,33.8,2015
9.0,10.3,5000.0,1.0,35.3,2024
12.0,10.3,5000.0,1.0,35.3,2024
3.0,10.7,5000.0,1.0,36.1,2012
1.0,15.0,5000.0,1.0,36.7,2022
5.0,11.0,5000.0,1.0,48.0,2015
9.0,12.0,5000.0,1.0,44.7,2010
1.0,9.0,5000.0,1.0,38.0,2006
4.0,7.3,5000.0,1.0,35.0,2008
2.0,6.0,5000.0,1.0,28.0,2010
9.0,12.8,5050.0,1.0,45.8,2007
6.0,8.5,5090.0,1.0,33.8,2013
9.0,12.0,5100.0,1.0,35.8,2005
3.0,8.6,5100.0,1.0,35.0,2013
12.0,5.640000000000001,5100.0,1.0,28.2,2025
7.0,6.540000000000001,5100.0,1.0,32.7,2017
22.0,6.062,5100.0,1.0,30.31,2025
4.0,7.420000000000001,5100.0,1.0,37.1,2014
7.0,9.0,5100.0,1.0,37.2,2017
17.0,8.8,5100.0,1.0,36.6,2019
15.0,14.3,5115.0,1.0,42.0,2024
7.0,9.0,5100.0,1.0,37.9,1997
8.0,8.6,5100.0,1.0,37.5,2010
10.0,6.3,5100.0,1.0,40.3,2024
15.0,23.8,5100.0,1.0,59.3,2015
11.0,10.0,5100.0,1.0,45.3,2014
10.0,12.0,5100.0,1.0,37.5,1989
4.0,18.7,5100.0,1.0,39.4,2021
7.0,14.3,5179.0,1.0,42.7,2025
6.0,16.9,5150.0,1.0,30.6,2020
2.0,6.7,5150.0,1.0,49.68,2021
10.0,8.989999999999998,5150.0,1.0,28.99,2026
15.0,9.5,5150.0,1.0,41.3,2011
8.0,5.1,5150.0,1.0,36.1,2024
4.0,9.8,5150.0,1.0,38.0,2015
4.0,11.0,5150.0,1.0,36.0,2013
9.0,10.5,5150.0,1.0,34.0,2024
15.0,11.7,5150.0,1.0,39.9,2013
6.0,10.0,5200.0,1.0,36.4,2020
1.0,7.1,5230.0,1.0,31.8,2004
3.0,9.0,5200.0,1.0,33.0,2013
7.0,9.0,5200.0,1.0,36.7,2026
6.0,8.5,5200.0,1.0,35.2,1984
16.0,4.800000000000001,5200.0,1.0,24.0,2017
3.0,9.0,5200.0,1.0,35.0,1980
1.0,6.0,5200.0,1.0,38.4,2021
4.0,9.5,5200.0,1.0,37.3,1982
2.0,5.2,5200.0,1.0,42.8,2015
7.0,5.0,5200.0,1.0,35.6,2025
9.0,10.0,5200.0,1.0,32.2,2012
11.0,14.0,5200.0,1.0,40.2,2023
2.0,6.0,5200.0,1.0,31.0,1963
5.0,14.5,5290.0,1.0,44.0,2016
4.0,9.9,5290.0,1.0,51.2,2016
18.0,11.0,5250.0,1.0,40.2,2012
13.0,13.0,5270.0,1.0,46.0,2016
2.0,12.0,5250.0,1.0,42.7,2019
4.0,10.8,5250.0,1.0,40.4,2020
14.0,7.7,5300.0,1.0,28.0,2013
4.0,6.0,5300.0,1.0,28.4,2026
9.0,16.0,5300.0,1.0,32.7,2026
7.0,11.6,5300.0,1.0,37.8,2023
8.0,15.5,5300.0,1.0,36.0,2009
8.0,10.0,5300.0,1.0,57.0,2010
4.0,6.0,5300.0,1.0,32.0,2025
9.0,14.2,5300.0,1.0,36.1,2024
17.0,5.0,5300.0,1.0,29.0,2023
6.0,16.7,5300.0,1.0,43.1,2024
9.0,10.0,5300.0,1.0,34.8,2024
19.0,6.3,5300.0,1.0,40.3,2014
6.0,9.0,5300.0,1.0,38.3,2015
7.0,16.3,5300.0,1.0,61.4,2020
4.0,6.0,5300.0,1.0,29.0,2022
6.0,10.7,5300.0,1.0,41.5,2022
1.0,8.3,5350.0,1.0,36.2,2007
8.0,8.8,5390.0,1.0,32.5,1997
9.0,20.0,5350.0,1.0,58.5,2020
14.0,11.3,5350.0,1.0,41.3,2009
2.0,10.0,5400.0,1.0,37.2,2016
1.0,10.3,5444.0,1.0,38.5,2017
17.0,8.6,5400.0,1.0,32.2,2019
2.0,5.8,5440.0,1.0,30.3,2007
4.0,8.6,5400.0,1.0,33.0,2013
3.0,6.8,5400.0,1.0,31.7,2022
7.0,9.0,5400.0,1.0,38.0,2025
1.0,13.0,5450.0,1.0,39.1,2022
22.0,5.0,5499.0,1.0,32.5,2015
10.0,8.2,5480.0,1.0,36.89,2026
6.0,12.4,5490.0,1.0,47.9,2010
25.0,17.0,5499.0,1.0,40.0,2013
16.0,13.6,5450.0,1.0,38.4,2022
3.0,8.3,5490.0,1.0,34.6,2004
2.0,9.0,5500.0,1.0,37.0,2013
3.0,9.0,5500.0,1.0,42.3,2024
9.0,4.1,5500.0,1.0,26.6,2021
13.0,19.0,5500.0,1.0,37.5,2024
13.0,9.0,5500.0,1.0,36.6,2022
1.0,10.0,5500.0,1.0,34.5,2018
3.0,6.5,5500.0,1.0,31.6,1976
3.0,12.0,5500.0,1.0,37.2,2014
11.0,9.0,5500.0,1.0,40.0,2022
11.0,9.0,5590.0,1.0,36.7,2017
6.0,6.0,5500.0,1.0,33.2,2017
2.0,12.0,5500.0,1.0,38.8,2021
5.0,11.4,5500.0,1.0,43.4,2011
16.0,13.0,5500.0,1.0,43.0,2020
4.0,6.0,5500.0,1.0,38.0,2019
10.0,9.0,5500.0,1.0,39.1,2019
6.0,7.5,5500.0,1.0,35.0,1969
4.0,9.0,5500.0,1.0,36.0,2015
2.0,10.5,5500.0,1.0,39.4,2025
2.0,11.0,5500.0,1.0,39.7,2009
16.0,8.5,5500.0,1.0,32.5,2015
6.0,8.8,5500.0,1.0,40.6,2020
5.0,11.8,5500.0,1.0,41.5,2015
1.0,16.6,5500.0,1.0,58.7,2017
10.0,13.4,5500.0,1.0,39.8,2026
23.0,3.5,5600.0,1.0,29.3,2017
3.0,9.0,5600.0,1.0,33.9,2004
1.0,8.9,5600.0,1.0,38.6,1993
16.0,8.7,5600.0,1.0,37.0,2017
2.0,9.0,5600.0,1.0,35.7,2020
17.0,7.0,5600.0,1.0,39.3,2019
4.0,6.0,5600.0,1.0,33.0,1975
14.0,17.2,5600.0,1.0,45.8,2018
11.0,11.3,5600.0,1.0,47.3,2013
5.0,8.8,5650.0,1.0,35.0,1986
3.0,6.4,5650.0,1.0,31.0,1967
6.0,10.8,5690.0,1.0,38.4,2020
11.0,5.0,5699.0,1.0,31.1,2019
15.0,10.8,5690.0,1.0,36.3,2015
3.0,10.0,5650.0,1.0,35.2,2021
9.0,6.3,5650.0,1.0,49.0,2015
6.0,13.6,5675.0,1.0,40.67,2026
16.0,14.1,5650.0,1.0,37.3,2021
5.0,5.0,5700.0,1.0,30.0,2021
3.0,12.7,5700.0,1.0,42.46,2022
1.0,25.0,5700.0,1.0,44.0,2005
17.0,15.0,5700.0,1.0,36.7,2019
19.0,11.7,5700.0,1.0,48.1,2014
4.0,5.0,5700.0,1.0,35.4,2015
8.0,10.2,5700.0,1.0,35.8,2017
12.0,8.7,5700.0,1.0,36.6,2021
3.0,9.0,5700.0,1.0,31.2,1991
3.0,10.0,5700.0,1.0,31.1,2017
1.0,12.0,5750.0,1.0,41.8,2020
7.0,7.5,5750.0,1.0,26.2,2024
1.0,6.0,5790.0,1.0,30.9,1962
7.0,8.0,5800.0,1.0,35.2,1979
3.0,6.0,5800.0,1.0,27.0,2020
14.0,17.0,5800.0,1.0,44.8,2019
17.0,10.5,5800.0,1.0,40.7,2012
2.0,11.4,5800.0,1.0,37.4,2021
11.0,10.7,5800.0,1.0,27.7,2024
13.0,15.0,5800.0,1.0,39.0,2017
3.0,8.0,5800.0,1.0,35.8,1932
2.0,6.0,5800.0,1.0,32.1,1960
9.0,3.1,5800.0,1.0,29.98,2020
18.0,13.0,5800.0,1.0,37.7,2019
9.0,16.0,5800.0,1.0,40.0,2020
5.0,25.0,5800.0,1.0,60.2,2020
9.0,5.822,5890.0,1.0,29.11,2025
23.0,16.0,5850.0,1.0,43.0,2025
8.0,6.6,5850.0,1.0,41.6,2025
3.0,11.5,5950.0,1.0,37.3,2017
1.0,7.5,5900.0,1.0,35.1,2020
18.0,14.0,5900.0,1.0,34.0,2025
8.0,8.9,5990.0,1.0,36.8,2008
9.0,6.0,5999.0,1.0,27.7,2014
8.0,4.86,5900.0,1.0,24.3,2020
7.0,10.5,5900.0,1.0,39.3,2010
8.0,8.7,5950.0,1.0,37.5,2003
10.0,8.5,5900.0,1.0,33.3,1994
4.0,5.460000000000001,5900.0,1.0,27.3,2019
17.0,11.3,5950.0,1.0,42.0,2017
12.0,11.0,5900.0,1.0,45.0,2021
6.0,9.5,5950.0,1.0,35.8,2014
4.0,15.4,5900.0,1.0,36.9,2025
8.0,15.5,5900.0,1.0,38.6,2017
3.0,5.8,6000.0,1.0,32.2,1994
1.0,10.4,6000.0,1.0,37.9,1994
4.0,16.0,6000.0,1.0,42.0,2020
24.0,10.1,6000.0,1.0,38.0,2020
13.0,18.8,6000.0,1.0,48.3,2026
10.0,14.7,6000.0,1.0,39.8,2011
6.0,12.9,6000.0,1.0,44.2,2014
11.0,10.6,6000.0,1.0,35.2,2025
2.0,4.760000000000001,6000.0,1.0,23.8,2023
8.0,16.0,6000.0,1.0,32.9,2017
5.0,12.0,6000.0,1.0,40.0,2020
2.0,8.8,6000.0,1.0,41.4,2025
9.0,10.0,6000.0,1.0,37.0,2018
1.0,7.5,6000.0,1.0,35.6,2007
6.0,12.8,6099.0,1.0,38.7,2017
18.0,11.5,6080.0,1.0,33.75,2025
3.0,11.2,6100.0,1.0,37.2,2015
4.0,11.8,6100.0,1.0,38.5,2014
6.0,15.0,6100.0,1.0,48.8,2024
15.0,7.0,6100.0,1.0,47.7,2017
14.0,14.0,6100.0,1.0,40.9,2022
13.0,12.0,6100.0,1.0,44.2,2014
9.0,5.0,6100.0,1.0,24.3,2026
6.0,12.5,6100.0,1.0,45.2,2015
3.0,11.3,6150.0,1.0,36.2,2022
13.0,11.6,6150.0,1.0,36.3,2022
7.0,12.9,6150.0,1.0,44.9,2010
4.0,8.2,6200.0,1.0,36.1,1960
4.0,8.8,6298.0,1.0,39.1,2006
13.0,14.0,6200.0,1.0,42.0,2016
1.0,12.0,6210.0,1.0,38.6,2019
2.0,8.0,6200.0,1.0,33.9,2000
2.0,8.0,6200.0,1.0,39.1,2000
13.0,9.4,6200.0,1.0,36.3,2016
1.0,5.0,6297.0,1.0,31.8,2007
6.0,8.1,6200.0,1.0,40.0,2008
6.0,10.2,6250.0,1.0,36.6,2015
15.0,11.1,6249.0,1.0,36.6,2016
13.0,4.960000000000001,6300.0,1.0,24.8,2022
6.0,16.0,6300.0,1.0,43.0,2024
16.0,14.4,6300.0,1.0,37.6,2022
1.0,13.7,6300.0,1.0,43.2,2012
4.0,11.0,6300.0,1.0,42.0,2013
3.0,13.8,6300.0,1.0,43.8,2007
1.0,9.2,6390.0,1.0,37.9,1993
9.0,8.0,6380.0,1.0,32.0,2007
10.0,10.0,6350.0,1.0,39.6,2016
4.0,11.0,6350.0,1.0,40.0,1960
6.0,15.0,6350.0,1.0,31.77,2025
18.0,11.0,6370.0,1.0,38.0,2026
8.0,13.6,6480.0,1.0,42.9,2019
5.0,13.4,6450.0,1.0,43.09,2011
9.0,9.0,6400.0,1.0,27.7,2024
6.0,6.7,6400.0,1.0,38.4,1985
22.0,14.0,6490.0,1.0,37.0,2020
26.0,5.1,6400.0,1.0,43.1,2015
5.0,11.2,6480.0,1.0,43.2,2011
2.0,11.4,6490.0,1.0,42.8,2022
2.0,12.0,6400.0,1.0,46.7,2020
2.0,8.1,6400.0,1.0,34.1,1996
4.0,8.7,6400.0,1.0,35.8,1991
11.0,13.0,6500.0,1.0,42.0,2021
7.0,16.0,6500.0,1.0,36.7,2022
4.0,13.3,6500.0,1.0,43.5,2008
1.0,5.8,6500.0,1.0,30.7,1964
4.0,6.0,6500.0,1.0,32.0,1994
3.0,9.0,6500.0,1.0,34.9,1988
5.0,9.9,6500.0,1.0,35.0,2016
7.0,13.1,6500.0,1.0,44.8,2009
1.0,12.0,6500.0,1.0,41.7,2015
1.0,5.9,6500.0,1.0,32.4,1963
12.0,6.578,6500.0,1.0,32.89,2025
18.0,5.0,6500.0,1.0,35.0,2021
4.0,7.9,6500.0,1.0,39.6,1962
5.0,6.0,6500.0,1.0,31.3,1991
8.0,20.6,6500.0,1.0,47.4,2013
9.0,7.9,6500.0,1.0,54.7,2012
3.0,8.0,6500.0,1.0,38.0,2012
8.0,13.2,6500.0,1.0,31.44,2015
17.0,4.8,6500.0,1.0,31.1,2022
3.0,10.5,6500.0,1.0,45.0,2020
7.0,5.3,6500.0,1.0,25.26,2025
9.0,12.0,6500.0,1.0,38.0,2015
12.0,12.5,6500.0,1.0,34.7,2024
21.0,12.0,6500.0,1.0,40.4,2013
1.0,5.0,6590.0,1.0,31.8,2016
21.0,14.2,6649.0,1.0,40.0,2022
7.0,9.7,6600.0,1.0,37.2,2007
9.0,10.5,6600.0,1.0,38.4,2009
20.0,12.7,6600.0,1.0,43.1,2017
6.0,18.1,6600.0,1.0,45.9,2023
19.0,10.7,6600.0,1.0,40.2,2007
16.0,7.1,6700.0,1.0,35.0,2019
15.0,11.7,6700.0,1.0,38.1,2019
19.0,10.3,6700.0,1.0,38.0,2025
5.0,9.7,6700.0,1.0,36.9,2021
11.0,5.0,6650.0,1.0,26.2,2024
17.0,10.0,6700.0,1.0,37.0,2011
6.0,5.6000000000000005,6700.0,1.0,28.0,2021
7.0,11.0,6700.0,1.0,40.0,2012
2.0,9.0,6700.0,1.0,36.6,2017
9.0,10.0,6700.0,1.0,36.7,2007
3.0,7.0,6700.0,1.0,34.5,1985
7.0,10.6,6700.0,1.0,44.4,2007
2.0,11.0,6650.0,1.0,45.0,2010
4.0,5.8,6730.0,1.0,37.0,2020
11.0,7.0,6650.0,1.0,43.0,2015
19.0,10.0,6680.0,1.0,33.0,2019
11.0,12.9,6790.0,1.0,40.15,2022
2.0,12.5,6750.0,1.0,38.5,2019
18.0,14.0,6750.0,1.0,39.0,2019
2.0,6.0,6750.0,1.0,31.9,1962
13.0,13.0,6750.0,1.0,45.0,2013
9.0,11.0,6750.0,1.0,36.0,2025
7.0,13.0,6800.0,1.0,41.1,2017
9.0,12.0,6800.0,1.0,40.2,1998
3.0,13.3,6860.0,1.0,39.2,2024
2.0,14.0,6800.0,1.0,43.06,2025
12.0,5.0,6800.0,1.0,22.0,2025
4.0,3.2,6850.0,1.0,36.7,2025
3.0,9.5,6800.0,1.0,42.4,2010
6.0,14.0,6890.0,1.0,40.1,2006
16.0,10.0,6800.0,1.0,37.2,2017
2.0,7.0,6890.0,1.0,33.0,1973
11.0,8.0,6800.0,1.0,33.0,2018
12.0,18.0,6800.0,1.0,47.05,2025
4.0,8.6,6890.0,1.0,40.6,2009
7.0,11.9,6800.0,1.0,38.9,2019
7.0,16.0,6840.0,1.0,35.5,2022
13.0,9.0,6800.0,1.0,31.0,2017
4.0,10.0,6900.0,1.0,37.8,2017
1.0,13.7,6900.0,1.0,39.4,1998
16.0,5.0,6900.0,1.0,31.0,2017
14.0,10.0,6900.0,1.0,41.0,2009
2.0,3.0,6900.0,1.0,28.7,2022
9.0,7.5,6900.0,1.0,51.7,2023
1.0,15.5,6950.0,1.0,43.0,2021
3.0,13.7,6990.0,1.0,42.7,2024
4.0,8.0,6950.0,1.0,36.2,2018
12.0,4.0,6980.0,1.0,39.4,2021
2.0,10.0,6990.0,1.0,50.9,2024
14.0,12.0,6950.0,1.0,42.0,2024
4.0,6.0,6999.0,1.0,39.7,2023
4.0,5.7,6990.0,1.0,29.5,1969
2.0,15.0,6970.0,1.0,45.0,2022
16.0,12.0,6950.0,1.0,38.6,2019
12.0,8.4,6999.0,1.0,34.9,2021
2.0,13.0,7000.0,1.0,51.7,2007
10.0,6.0,7000.0,1.0,28.2,2022
12.0,11.4,7000.0,1.0,42.7,2015
10.0,11.0,7000.0,1.0,41.5,2012
6.0,11.9,7000.0,1.0,36.3,2014
2.0,10.0,7000.0,1.0,41.0,2020
2.0,10.0,7000.0,1.0,34.8,2024
2.0,11.0,7000.0,1.0,40.3,2010
5.0,12.0,7000.0,1.0,47.0,2015
7.0,6.0,7000.0,1.0,33.0,1975
17.0,7.0,7000.0,1.0,28.9,2016
6.0,11.0,7049.0,1.0,45.8,2015
13.0,5.5,7100.0,1.0,32.7,2019
7.0,8.4,7100.0,1.0,40.7,2005
4.0,13.0,7100.0,1.0,46.0,2022
19.0,11.0,7100.0,1.0,34.0,2015
5.0,7.0,7100.0,1.0,43.8,1930
1.0,8.0,7200.0,1.0,42.0,2022
20.0,12.2,7200.0,1.0,40.13,2028
9.0,5.0,7200.0,1.0,30.4,2017
3.0,6.0,7200.0,1.0,32.2,1963
2.0,7.9,7280.0,1.0,35.6,1995
4.0,10.0,7250.0,1.0,41.5,2025
18.0,11.0,7300.0,1.0,38.4,2025
10.0,14.4,7300.0,1.0,39.5,2016
11.0,10.5,7300.0,1.0,38.8,2018
1.0,12.0,7300.0,1.0,51.0,2007
12.0,12.0,7300.0,1.0,52.8,2003
2.0,6.0,7400.0,1.0,29.3,1969
7.0,12.5,7400.0,1.0,40.1,2020
16.0,12.0,7350.0,1.0,43.0,2022
4.0,22.0,7350.0,1.0,54.3,2014
2.0,12.0,7400.0,1.0,46.0,2007
8.0,12.0,7400.0,1.0,49.0,2020
19.0,11.0,7390.0,1.0,39.6,2020
4.0,7.8,7350.0,1.0,35.3,2020
11.0,17.3,7450.0,1.0,35.6,2026
7.0,5.0,7500.0,1.0,30.9,2016
8.0,4.54,7500.0,1.0,22.7,2022
17.0,9.5,7500.0,1.0,37.6,2023
12.0,17.0,7500.0,1.0,38.9,2021
7.0,16.0,7500.0,1.0,39.0,2023
3.0,13.5,7590.0,1.0,42.2,2022
9.0,5.0,7500.0,1.0,33.0,1977
7.0,10.8,7500.0,1.0,39.7,2012
17.0,5.0,7500.0,1.0,28.8,2015
7.0,13.0,7500.0,1.0,37.2,2022
10.0,7.5,7500.0,1.0,46.1,2023
12.0,10.0,7500.0,1.0,32.8,2002
9.0,11.0,7630.0,1.0,44.0,2011
19.0,9.2,7600.0,1.0,38.4,2013
6.0,13.0,7700.0,1.0,39.9,2014
10.0,6.0,7700.0,1.0,32.0,2024
3.0,5.1,7690.0,1.0,51.5,2025
11.0,10.0,7690.0,1.0,42.0,2020
2.0,15.0,7800.0,1.0,42.6,2022
17.0,12.0,7800.0,1.0,39.3,2013
9.0,20.0,7750.0,1.0,49.7,2025
13.0,16.6,7800.0,1.0,34.9,2020
5.0,9.5,7800.0,1.0,34.2,2019
6.0,24.0,7800.0,1.0,46.1,2023
